MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
72.52,6.58,25.0,90,2,6,1.5,17
74.67,7.24,25.0,80,1,19,7.5,6
74.87,7.18,25.0,150,1,18,2.5,16
76.03,6.83,0.0,190,2,7,4.75,5
73.41,7.63,25.0,130,1,2,7.5,10
72.81,7.82,25.0,130,2,13,1.5,1
72.81,7.82,25.0,110,1,9,9.5,18
99.65,0.09,0.0,120,0,15,2.25,7
100.0,0.0,37.5,110,0,2,2.75,17
74.78,7.21,25.0,30,1,15,0.25,8
71.53,5.28,25.0,80,2,5,0.5,6
80.26,5.56,0.0,10,2,19,1.5,19
74.05,7.44,25.0,170,2,4,5.5,9
70.64,8.5,25.0,100,1,5,8.5,12
100.0,0.0,37.5,140,0,3,3.5,2
100.0,0.0,37.5,60,0,9,6.75,1
99.72,0.07,0.0,150,0,3,4.25,10
100.0,0.0,37.5,120,0,16,10.0,13
67.3,9.55,25.0,90,1,7,6.75,10
100.0,0.0,37.5,70,0,2,7.25,4
75.9,6.87,0.0,90,2,2,7.0,8
73.48,7.61,25.0,130,1,9,7.25,18
72.39,7.95,25.0,90,1,15,1.25,2
74.92,7.17,25.0,140,1,3,3.5,10
72.68,7.86,25.0,50,1,1,2.75,19
70.83,8.43,25.0,20,1,16,0.75,20
99.79,0.06,0.0,200,0,17,5.25,16
71.87,8.11,25.0,190,2,17,5.75,2
74.54,7.28,25.0,130,1,14,5.5,9
71.66,8.17,25.0,90,1,11,8.75,9
74.37,7.34,25.0,80,2,20,4.5,11
71.99,8.07,25.0,110,1,15,6.25,18
66.12,9.93,25.0,20,2,20,8.0,17
100.0,0.0,37.5,20,0,8,8.5,4
75.39,10.33,0.0,120,1,1,1.0,3
99.7,0.08,0.0,140,0,4,3.0,4
100.0,0.0,37.5,110,0,14,7.0,3
73.29,8.33,25.0,40,2,7,0.5,1
100.0,0.0,37.5,120,0,17,7.25,15
100.0,0.0,37.5,150,0,3,2.0,8
81.14,5.3,0.0,10,2,18,4.0,11
70.89,8.41,25.0,110,1,20,10.0,20
74.5,7.3,25.0,70,2,9,8.5,3
75.66,6.94,0.0,90,1,15,5.75,19
100.0,0.0,37.5,80,0,13,0.5,6
76.48,6.69,0.0,80,2,11,7.0,5
72.48,7.92,25.0,170,1,13,7.25,16
100.0,0.0,37.5,200,0,14,8.0,17
72.48,7.92,25.0,40,2,7,4.25,8
100.0,0.0,37.5,150,0,13,6.0,19
70.81,8.44,25.0,100,1,16,7.25,7
100.0,0.0,37.5,140,0,6,8.25,5
70.69,8.48,25.0,60,1,14,9.25,2
75.52,6.98,0.0,190,1,18,5.75,8
100.0,0.0,37.5,100,0,14,6.0,17
72.13,8.03,25.0,100,2,6,7.25,7
100.0,0.0,37.5,110,0,9,1.25,3
75.44,7.01,0.0,120,2,14,8.75,6
66.45,9.83,25.0,10,2,4,7.25,9
100.0,0.0,37.5,120,0,15,0.25,9
74.36,7.34,25.0,120,2,8,6.25,18
99.79,0.06,0.0,200,0,19,2.5,18
75.0,7.14,25.0,40,1,12,0.0,16
100.0,0.0,37.5,180,0,10,4.5,2
100.0,0.0,37.5,150,0,15,2.5,18
99.79,0.06,0.0,200,0,1,4.0,19
95.83,1.12,0.0,10,0,20,4.0,19
100.0,0.0,37.5,30,0,20,2.5,2
74.67,7.24,25.0,60,1,7,4.5,8
98.61,0.37,0.0,30,0,10,6.75,2
75.15,7.1,0.0,170,1,20,8.0,13
72.02,8.06,25.0,50,1,10,1.5,20
100.0,0.0,37.5,170,0,9,8.75,6
73.39,7.64,25.0,90,2,9,0.75,4
71.15,5.88,25.0,110,2,4,1.0,5
100.0,0.0,37.5,190,0,16,3.0,17
75.4,7.02,0.0,120,1,4,9.75,6
75.29,7.05,0.0,160,2,9,9.0,13
66.01,9.97,25.0,10,2,3,9.5,15
99.62,0.1,0.0,110,0,6,9.25,1
73.28,7.67,25.0,140,1,2,2.75,19
100.0,0.0,37.5,200,0,13,9.25,10
73.31,7.66,25.0,140,2,5,9.5,2
76.44,8.99,0.0,60,2,2,3.25,18
73.87,7.49,25.0,200,2,19,2.75,7
75.25,7.07,0.0,200,1,3,9.5,4
74.83,7.2,25.0,180,2,14,4.5,18
72.6,7.88,25.0,200,1,9,5.25,17
100.0,0.0,37.5,140,0,2,7.25,6
73.06,7.74,25.0,180,1,18,3.75,7
76.71,6.62,0.0,180,1,2,4.75,5
67.11,9.62,25.0,10,1,14,1.75,4
100.0,0.0,37.5,60,0,13,6.0,12
100.0,0.0,37.5,120,0,1,3.75,10
76.69,6.63,0.0,110,2,15,2.5,16
71.45,8.24,25.0,110,2,17,1.25,3
74.34,7.34,25.0,50,2,12,3.5,17
100.0,0.0,37.5,100,0,17,0.0,9
76.52,6.68,0.0,120,1,11,7.25,3
72.38,7.95,25.0,150,1,14,5.75,9
73.14,7.72,25.0,80,1,10,6.25,13
100.0,0.0,37.5,100,0,7,1.5,15
73.97,7.46,25.0,70,2,9,2.5,9
76.08,6.81,0.0,150,2,8,8.75,6
75.09,7.12,0.0,50,2,5,2.5,4
73.66,7.55,25.0,190,1,13,8.0,14
73.14,7.71,25.0,130,1,9,5.75,19
72.73,7.84,25.0,30,1,20,4.0,10
100.0,0.0,37.5,60,0,15,0.25,18
75.66,6.94,0.0,60,1,13,4.25,16
72.35,7.96,25.0,110,1,1,8.5,4
72.81,7.82,25.0,60,1,18,0.5,19
76.34,6.73,0.0,160,1,8,6.25,11
77.07,6.51,0.0,70,1,5,8.25,6
97.5,-0.94,0.0,60,0,2,0.5,9
75.67,6.94,0.0,150,1,10,4.25,13
77.04,3.76,12.5,40,1,3,1.0,10
100.0,0.0,37.5,40,0,2,5.5,6
74.56,7.28,25.0,80,2,17,5.25,12
76.9,6.56,0.0,30,2,2,6.25,5
72.19,8.01,25.0,150,1,2,8.25,14
73.13,7.72,25.0,110,2,15,2.25,20
71.44,8.24,25.0,120,1,1,9.75,3
100.0,0.0,37.5,80,0,1,9.75,10
100.0,0.0,37.5,20,0,19,6.5,16
75.33,7.04,0.0,40,2,12,0.25,14
100.0,0.0,37.5,120,0,9,7.0,19
73.85,7.5,25.0,190,1,10,4.25,18
71.33,8.28,25.0,140,1,13,2.0,2
100.0,0.0,37.5,60,0,13,7.75,3
100.0,0.0,37.5,120,0,11,6.5,1
71.99,8.07,25.0,70,2,13,4.5,18
74.25,7.37,25.0,50,1,20,7.75,1
75.0,7.14,25.0,10,2,18,6.0,15
100.0,0.0,37.5,110,0,4,6.5,18
70.91,8.41,25.0,120,2,11,9.75,15
72.81,7.82,25.0,110,1,2,8.75,9
74.72,7.23,25.0,110,2,13,3.5,20
74.16,5.81,25.0,100,2,4,3.75,16
73.38,7.64,25.0,80,2,18,1.25,3
100.0,0.0,37.5,10,0,10,7.0,2
99.62,0.1,0.0,110,0,17,8.25,19
76.64,6.64,0.0,40,1,16,6.75,10
74.63,7.25,25.0,60,1,3,9.0,18
100.0,0.0,37.5,100,0,18,2.75,6
73.0,7.76,25.0,80,1,9,5.5,2
100.0,0.0,37.5,190,0,13,8.25,20
72.21,8.0,25.0,140,1,20,2.0,2
72.33,7.97,25.0,60,1,5,8.25,11
72.59,7.89,25.0,20,1,1,7.5,7
100.0,0.0,37.5,40,0,20,8.5,6
73.93,7.47,25.0,70,1,16,1.5,18
100.0,0.0,37.5,60,0,18,7.75,2
72.39,7.95,25.0,130,2,20,3.75,4
70.61,8.5,25.0,190,2,13,2.75,1
73.46,7.61,25.0,110,2,13,5.25,2
72.02,8.06,25.0,150,1,15,2.75,20
74.89,-3.4,25.0,150,2,1,0.0,5
74.46,20.84,12.5,120,1,1,0.25,9
72.95,7.78,25.0,190,2,11,4.75,8
100.0,0.0,37.5,110,0,7,8.0,8
74.42,7.32,25.0,160,1,9,0.25,4
72.44,7.93,25.0,120,2,6,7.25,13
70.84,11.48,25.0,50,2,5,2.0,15
73.98,7.46,25.0,200,1,14,0.5,18
100.0,0.0,37.5,10,0,11,9.5,6
82.86,3.99,25.0,70,0,1,0.5,14
72.22,8.0,25.0,180,1,7,4.0,17
72.35,7.49,25.0,40,2,5,1.25,2
100.0,0.0,37.5,140,0,19,5.75,1
72.02,8.06,25.0,70,1,3,4.75,10
70.23,8.62,25.0,130,2,18,3.0,7
74.85,7.19,25.0,160,1,20,1.0,11
66.23,9.9,25.0,10,1,8,2.0,5
100.0,0.0,37.5,170,0,2,1.0,1
74.23,7.38,25.0,60,2,10,8.25,10
74.25,7.37,25.0,50,2,7,7.75,6
100.0,0.0,37.5,170,0,5,6.75,19
74.52,7.29,25.0,50,1,17,5.25,15
100.0,0.0,37.5,110,0,12,6.75,11
71.13,8.34,25.0,150,1,19,6.0,11
76.29,15.29,0.0,140,1,2,0.25,1
99.58,0.11,0.0,100,0,10,3.25,9
100.0,0.0,37.5,170,0,11,3.0,19
100.0,0.0,37.5,80,0,12,2.5,10
77.24,6.46,0.0,50,1,17,1.0,20
100.0,0.0,37.5,120,0,6,4.75,5
99.56,0.12,0.0,190,0,9,0.25,12
99.58,0.11,0.0,100,0,12,1.5,16
75.16,7.09,0.0,80,1,2,1.75,6
100.0,0.0,37.5,150,0,11,5.25,18
72.91,7.79,25.0,190,2,11,3.0,16
76.9,6.56,0.0,90,2,12,9.5,9
71.51,8.22,25.0,150,1,11,2.25,4
72.97,7.77,25.0,80,2,15,9.75,4
72.09,8.04,25.0,80,1,17,2.75,4
100.0,0.0,37.5,20,0,9,8.0,7
74.37,7.8,25.0,160,2,2,6.25,19
75.44,7.01,0.0,50,2,9,5.0,18
99.22,0.21,0.0,160,0,15,4.5,1
70.72,8.47,25.0,20,1,13,9.5,12
100.0,0.0,37.5,60,0,5,1.0,17
100.0,0.0,37.5,40,0,19,5.0,6
72.53,7.91,25.0,70,2,8,2.25,10
77.89,10.23,0.0,170,2,1,1.75,9
74.12,7.41,25.0,130,1,16,2.75,5
73.74,7.53,25.0,190,1,13,5.75,16
75.84,6.89,0.0,130,2,16,7.25,3
99.4,0.16,0.0,70,0,14,4.5,16
75.31,7.05,0.0,70,1,19,10.0,12
70.67,8.49,25.0,80,2,4,8.5,14
100.0,0.0,37.5,30,0,6,5.5,12
71.32,8.28,25.0,90,1,5,6.5,13
72.62,7.88,25.0,70,2,9,7.5,1
86.71,4.27,0.0,100,0,4,0.0,10
100.0,0.0,37.5,60,0,9,1.75,10
100.0,0.0,37.5,80,0,5,10.0,12
74.27,7.37,25.0,30,1,6,8.0,9
73.78,7.52,25.0,200,1,9,7.25,10
67.98,9.34,25.0,10,2,5,9.5,7
72.37,7.95,25.0,50,2,17,8.5,9
100.0,0.0,37.5,10,0,12,1.25,18
72.87,7.8,25.0,140,1,16,5.0,6
100.0,0.0,37.5,140,0,11,0.5,6
100.0,0.0,37.5,160,0,19,5.25,7
100.0,0.0,37.5,120,0,19,2.25,4
99.65,0.09,0.0,120,0,9,3.0,5
75.02,7.14,0.0,200,2,12,2.0,20
100.0,0.0,37.5,70,0,1,9.75,14
74.43,5.46,0.0,130,2,3,1.75,20
73.32,7.23,25.0,180,1,7,0.5,2
100.0,0.0,37.5,100,0,7,3.75,5
100.0,0.0,37.5,80,0,18,9.75,16
76.24,6.76,0.0,30,2,7,4.75,9
74.61,7.26,25.0,170,1,5,3.5,2
72.5,7.91,25.0,150,2,7,1.5,7
74.16,7.4,25.0,170,1,7,8.5,2
74.81,7.2,25.0,80,1,18,8.25,8
100.0,0.0,37.5,30,0,1,1.5,8
100.0,0.0,37.5,130,0,11,5.75,15
72.98,7.77,25.0,90,1,1,6.25,4
71.71,13.07,25.0,120,2,2,1.0,4
75.55,6.98,0.0,40,2,2,8.0,18
100.0,0.0,37.5,60,0,19,10.0,16
73.41,7.63,25.0,150,1,13,6.5,1
70.83,8.43,25.0,20,1,4,3.75,7
100.0,0.0,37.5,50,0,6,1.75,13
72.05,8.05,25.0,90,1,15,3.75,19
100.0,0.0,37.5,170,0,14,9.5,18
100.0,0.0,37.5,50,0,20,1.75,12
100.0,0.0,37.5,180,0,18,0.0,9
74.05,7.43,25.0,180,2,16,9.5,18
71.44,8.24,25.0,140,2,5,4.75,10
100.0,0.0,37.5,100,0,12,5.75,17
75.52,6.98,0.0,130,2,13,2.5,5
100.0,0.0,37.5,10,0,10,7.0,19
74.2,7.39,25.0,60,1,11,9.75,20
74.28,7.11,25.0,80,2,4,1.25,7
100.0,0.0,37.5,70,0,11,2.25,5
71.51,8.22,25.0,120,1,18,1.75,16
74.89,7.43,25.0,130,2,4,3.75,1
74.52,7.29,25.0,60,1,12,6.75,11
72.35,7.96,25.0,140,1,11,3.0,9
73.79,7.51,25.0,20,1,10,9.5,16
72.56,7.89,25.0,160,2,4,7.75,20
71.4,8.26,25.0,70,2,7,7.5,6
76.42,6.71,0.0,110,1,9,2.25,12
100.0,0.0,37.5,120,0,7,10.0,16
73.07,7.74,25.0,200,1,13,0.25,3
73.37,7.64,25.0,70,1,20,0.5,1
100.0,0.0,37.5,20,0,15,8.5,8
100.0,0.0,37.5,140,0,3,5.0,8
74.01,7.45,25.0,100,1,6,7.75,17
74.97,7.15,25.0,130,2,18,9.75,16
100.0,0.0,37.5,140,0,12,3.25,2
75.63,6.95,0.0,80,2,15,4.0,3
74.32,7.35,25.0,200,2,16,1.5,20
100.0,0.0,37.5,20,0,3,1.75,12
100.0,0.0,37.5,180,0,20,1.75,17
74.56,7.28,25.0,30,2,16,1.25,5
77.89,6.27,0.0,60,1,10,4.25,10
100.0,0.0,37.5,110,0,11,0.5,11
75.74,6.92,0.0,180,2,17,8.5,16
68.77,9.08,25.0,100,2,16,3.5,16
74.18,7.39,25.0,150,1,11,1.0,16
73.24,6.94,25.0,130,2,4,2.75,14
72.92,7.78,25.0,40,1,11,6.0,2
99.54,0.12,0.0,180,0,1,9.0,19
73.59,7.89,25.0,180,2,3,5.25,4
100.0,0.0,37.5,120,0,7,2.5,14
72.78,7.83,25.0,170,2,9,3.0,2
100.0,0.0,37.5,60,0,8,9.5,19
74.16,7.4,25.0,160,2,12,0.5,11
74.07,7.92,25.0,150,2,4,3.75,8
100.0,0.0,37.5,90,0,18,1.25,8
77.19,6.48,0.0,10,2,13,3.75,20
71.8,8.13,25.0,180,1,19,1.0,12
100.0,0.0,37.5,180,0,15,6.25,3
74.16,7.4,25.0,120,1,8,3.0,5
74.24,7.37,25.0,90,1,2,6.5,14
79.39,5.82,0.0,10,2,18,2.75,18
77.51,6.13,0.0,170,1,6,0.5,7
75.88,6.88,0.0,20,2,19,6.75,12
76.12,6.8,0.0,200,2,13,1.25,7
74.64,7.25,25.0,160,2,5,8.75,14
75.68,6.94,0.0,100,2,10,8.25,7
72.72,7.85,25.0,170,2,9,3.75,2
72.37,7.95,25.0,30,2,16,8.5,10
100.0,0.0,37.5,50,0,10,10.0,14
75.32,7.05,0.0,90,2,12,7.75,8
73.03,7.75,25.0,20,2,17,2.5,20
72.5,6.35,25.0,90,2,4,0.75,6
77.22,7.31,0.0,110,2,1,4.5,18
75.17,7.09,0.0,90,2,1,9.5,5
71.61,8.19,25.0,180,1,12,7.75,15
78.73,6.01,0.0,10,1,14,6.0,18
75.51,6.99,0.0,60,2,7,5.0,12
70.69,6.62,25.0,140,2,4,1.5,6
75.16,7.09,0.0,80,1,17,0.0,1
77.49,6.39,0.0,30,1,9,1.75,18
72.14,8.03,25.0,180,1,16,7.0,2
71.15,8.33,25.0,150,1,12,4.5,17
70.07,8.67,25.0,80,1,2,4.5,5
78.12,6.2,0.0,90,2,7,1.5,19
72.69,7.86,25.0,180,1,5,2.5,9
74.59,7.27,25.0,90,1,10,0.75,12
76.48,6.69,0.0,160,2,11,6.75,12
69.71,8.79,25.0,100,1,14,1.0,2
76.26,6.76,0.0,40,1,2,2.25,2
75.04,7.13,0.0,120,2,17,1.0,12
66.89,9.69,25.0,10,1,7,0.5,15
75.25,7.07,0.0,140,2,16,4.0,16
74.1,7.42,25.0,110,1,13,3.25,5
100.0,0.0,37.5,130,0,16,9.0,6
73.03,7.75,25.0,80,2,12,8.25,6
100.0,0.0,37.5,60,0,17,8.75,7
74.53,7.29,25.0,150,1,9,2.5,3
77.03,6.53,0.0,40,2,7,3.75,5
75.72,6.92,0.0,100,1,3,4.0,19
100.0,0.0,37.5,40,0,13,3.75,10
73.61,7.57,25.0,60,2,6,3.25,2
72.55,7.9,25.0,60,1,19,0.0,7
69.36,8.9,25.0,70,2,12,5.0,20
74.27,7.37,25.0,30,1,20,5.75,20
75.08,7.12,0.0,130,1,7,8.25,10
71.87,8.11,25.0,110,2,9,9.25,3
70.01,8.69,25.0,40,1,16,7.25,7
78.16,6.18,0.0,50,2,10,3.75,10
100.0,0.0,37.5,90,0,3,10.0,15
73.4,7.64,25.0,200,2,6,6.25,8
74.56,7.28,25.0,150,1,19,2.25,5
75.13,7.1,0.0,100,1,5,4.0,19
70.53,8.53,25.0,50,2,7,6.25,1
100.0,0.0,37.5,70,0,5,1.25,6
100.0,0.0,37.5,10,0,18,7.25,15
72.76,7.83,25.0,90,1,12,1.5,9
72.67,7.86,25.0,190,1,13,9.5,15
74.03,7.44,25.0,160,2,16,4.0,16
78.02,6.23,0.0,40,2,15,0.5,15
100.0,0.0,37.5,150,0,1,5.25,20
100.0,0.0,37.5,160,0,10,9.75,18
74.61,7.26,25.0,200,2,7,2.25,12
72.9,7.79,25.0,120,1,18,7.5,4
75.12,7.11,0.0,150,2,9,2.0,2
99.72,0.07,0.0,150,0,8,0.5,16
99.77,0.06,0.0,180,0,12,3.75,3
73.74,7.53,25.0,40,1,14,6.75,17
98.96,0.28,0.0,40,0,8,4.5,18
74.2,8.1,25.0,90,2,2,4.75,14
74.29,7.36,25.0,170,2,1,9.5,11
71.86,8.11,25.0,160,1,8,7.25,18
74.15,7.4,25.0,70,1,17,0.5,13
100.0,0.0,37.5,10,0,7,4.25,16
97.92,0.56,0.0,20,0,20,2.25,4
73.51,7.6,25.0,100,1,11,3.0,15
100.0,0.0,37.5,90,0,4,7.25,12
73.9,7.48,25.0,30,1,9,6.25,8
74.02,7.44,25.0,130,1,4,9.75,7
100.0,0.0,37.5,130,0,14,10.0,5
74.12,7.41,25.0,10,2,19,6.5,2
100.0,0.0,37.5,130,0,8,9.5,13
72.04,7.49,25.0,130,2,4,1.75,8
73.26,7.68,25.0,160,2,18,7.75,19
71.35,8.27,25.0,80,1,10,5.25,6
76.61,6.65,0.0,140,1,2,8.0,3
72.26,7.99,25.0,40,2,9,1.0,11
71.46,8.24,25.0,70,1,4,8.5,1
73.14,7.71,25.0,130,1,11,9.5,18
74.56,7.28,25.0,70,1,6,5.0,17
99.78,0.06,0.0,190,0,1,5.5,5
76.18,6.78,0.0,190,2,17,6.0,13
80.04,5.62,0.0,10,1,12,3.0,5
73.36,7.65,25.0,120,1,6,5.5,16
100.0,0.0,37.5,90,0,16,9.5,7
75.15,7.1,0.0,130,2,17,5.75,17
75.04,7.13,0.0,200,2,10,8.0,2
76.05,6.82,0.0,50,2,9,2.5,18
74.21,7.38,25.0,170,2,13,8.0,5
75.79,6.9,0.0,130,2,8,0.5,4
71.93,8.09,25.0,50,2,17,8.75,3
53.51,13.37,25.0,10,1,11,4.25,1
73.89,6.79,25.0,120,2,6,1.75,5
100.0,0.0,37.5,40,0,8,8.75,19
72.15,8.02,25.0,10,1,16,0.0,4
71.38,8.26,25.0,120,1,14,3.25,5
78.29,6.15,0.0,10,2,18,2.0,4
75.19,7.08,0.0,170,1,3,5.25,5
72.72,6.25,25.0,200,2,7,0.0,1
74.53,6.28,0.0,120,2,2,5.5,18
73.1,7.73,25.0,90,1,16,2.5,3
74.56,7.28,25.0,110,1,4,4.75,6
100.0,0.0,37.5,180,0,18,0.75,2
100.0,0.0,37.5,20,0,16,8.5,2
75.1,7.11,0.0,90,2,5,8.0,3
99.79,0.06,0.0,200,0,18,2.5,6
74.95,7.16,25.0,120,1,12,6.75,15
74.99,7.58,12.5,110,2,3,4.0,1
100.0,0.0,37.5,40,0,5,5.0,8
70.18,8.64,25.0,20,1,20,3.5,13
74.86,7.18,25.0,80,1,5,1.0,4
74.23,7.38,25.0,140,1,8,3.0,17
74.68,7.24,25.0,160,1,4,9.25,9
100.0,0.0,37.5,10,0,18,5.25,4
70.31,7.84,25.0,140,1,4,0.0,7
100.0,0.0,37.5,20,0,12,7.5,14
73.92,7.48,25.0,170,1,12,6.25,10
69.3,8.92,25.0,10,2,12,6.25,2
100.0,0.0,37.5,40,0,16,5.75,6
72.34,7.96,25.0,140,1,11,5.25,4
100.0,0.0,37.5,30,0,4,2.5,12
71.65,8.18,25.0,180,2,6,7.5,2
73.56,7.59,25.0,70,2,10,5.5,9
72.72,7.85,25.0,170,1,19,2.75,6
73.32,7.66,25.0,120,1,4,3.75,9
99.72,0.07,0.0,150,0,13,1.0,17
75.55,-2.62,0.0,10,2,3,5.0,15
72.57,7.89,25.0,100,1,4,4.75,14
86.15,4.19,25.0,130,0,3,0.5,10
70.98,8.39,25.0,90,1,18,0.0,17
100.0,0.0,37.5,70,0,20,0.5,4
75.45,7.0,0.0,170,1,14,5.0,20
76.54,6.67,0.0,30,2,9,4.25,17
76.97,6.54,0.0,20,2,1,9.0,1
74.12,7.98,25.0,130,2,2,7.0,11
100.0,0.0,37.5,70,0,3,8.0,17
100.0,0.0,37.5,70,0,9,9.0,7
100.0,0.0,37.5,80,0,10,4.25,1
100.0,0.0,37.5,90,0,9,8.0,18
74.95,7.16,25.0,160,2,18,3.0,14
100.0,0.0,37.5,110,0,13,4.75,2
70.72,8.47,25.0,140,2,1,10.0,17
74.99,7.15,25.0,190,1,4,5.0,13
70.93,8.4,25.0,70,2,14,7.25,11
70.7,8.48,25.0,50,1,11,8.0,9
99.78,0.06,0.0,190,0,14,9.5,5
71.63,8.18,25.0,140,1,20,8.5,15
75.07,7.12,0.0,60,2,10,7.0,19
73.53,7.6,25.0,70,2,11,6.75,16
100.0,0.0,37.5,10,0,5,6.25,17
75.52,8.33,25.0,60,2,3,2.75,8
73.53,6.8,25.0,140,2,3,3.25,20
74.6,7.27,25.0,190,2,20,1.0,1
100.0,0.0,37.5,30,0,5,5.0,18
100.0,0.0,37.5,110,0,16,9.75,13
100.0,0.0,37.5,170,0,18,0.25,12
72.26,7.99,25.0,20,2,10,9.5,4
100.0,0.0,37.5,200,0,7,3.25,2
99.78,0.06,0.0,190,0,7,6.0,5
100.0,0.0,37.5,140,0,18,3.25,17
71.71,8.16,25.0,200,2,19,4.5,18
73.32,7.66,25.0,60,1,17,5.25,8
100.0,0.0,37.5,200,0,16,0.0,10
71.56,8.21,25.0,30,1,2,6.0,19
73.51,7.6,25.0,90,1,11,0.0,14
75.0,7.14,25.0,10,1,4,2.75,7
100.0,0.0,37.5,170,0,10,6.5,20
100.0,0.0,37.5,130,0,19,10.0,17
100.0,0.0,37.5,190,0,6,7.5,15
72.73,7.84,25.0,170,2,5,9.5,10
74.88,7.18,25.0,130,1,19,4.75,3
75.4,7.02,0.0,60,2,18,6.25,4
76.97,6.54,0.0,20,1,16,9.75,18
73.46,7.61,25.0,110,2,4,4.5,13
73.67,7.55,25.0,150,1,4,8.75,5
71.95,8.08,25.0,100,2,5,10.0,13
99.48,0.14,0.0,80,0,17,0.25,2
73.5,7.6,25.0,60,2,14,2.75,9
74.67,7.24,25.0,120,1,1,10.0,4
100.0,0.0,37.5,120,0,9,7.5,11
76.97,6.54,0.0,120,1,8,0.75,13
74.74,7.68,25.0,110,1,1,1.25,3
73.17,7.71,25.0,180,2,12,0.5,9
75.91,5.45,12.5,100,1,6,0.25,5
72.96,7.77,25.0,70,1,20,0.25,20
100.0,0.0,37.5,110,0,6,2.75,14
99.74,0.07,0.0,160,0,17,3.75,6
74.56,7.28,25.0,70,1,2,1.5,4
72.24,7.99,25.0,190,2,6,4.5,1
72.46,7.93,25.0,70,1,7,8.5,6
99.7,0.08,0.0,140,0,12,7.75,13
100.0,0.0,37.5,30,0,7,0.75,19
100.0,0.0,37.5,160,0,14,4.0,14
99.54,0.12,0.0,90,0,3,9.75,6
100.0,0.0,37.5,10,0,4,6.75,13
100.0,0.0,37.5,20,0,7,1.25,16
100.0,0.0,37.5,180,0,19,5.75,10
61.62,11.4,25.0,10,2,9,0.5,13
73.01,7.76,25.0,110,1,11,4.25,14
73.19,7.7,25.0,170,2,16,7.25,7
73.16,7.71,25.0,80,1,7,7.25,18
100.0,0.0,37.5,30,0,15,0.5,2
73.39,7.64,25.0,60,2,16,0.25,7
74.21,7.39,25.0,200,1,20,5.5,14
72.37,7.95,25.0,180,2,12,5.0,1
73.58,7.58,25.0,170,2,11,1.5,19
78.51,10.47,0.0,140,1,1,0.5,13
74.9,12.14,12.5,170,2,1,2.75,13
70.7,8.48,25.0,80,2,13,7.5,15
100.0,0.0,37.5,110,0,20,10.0,4
74.52,7.29,25.0,110,1,17,1.25,8
72.22,8.0,25.0,130,1,19,3.5,7
74.76,7.22,25.0,110,2,19,2.0,19
99.65,0.09,0.0,120,0,4,8.5,3
100.0,0.0,37.5,170,0,20,6.5,16
71.05,8.37,25.0,10,1,7,6.5,15
99.78,0.06,0.0,190,0,18,3.75,17
73.87,7.49,25.0,60,2,19,9.25,16
73.36,7.65,25.0,130,1,2,3.25,10
72.79,7.82,25.0,110,2,8,8.75,3
71.66,8.18,25.0,130,2,17,5.0,9
72.47,7.92,25.0,170,1,4,2.25,20
72.29,7.98,25.0,80,2,20,1.5,19
75.61,6.96,0.0,50,2,18,1.0,12
100.0,0.0,37.5,180,0,12,8.75,12
73.66,7.55,25.0,110,2,7,6.25,9
74.52,7.29,25.0,150,1,18,9.5,10
74.11,7.42,25.0,140,1,3,6.75,5
100.0,0.0,37.5,50,0,8,4.5,12
100.0,0.0,37.5,80,0,14,4.5,10
73.54,7.59,25.0,90,2,7,2.75,8
73.95,7.46,25.0,130,1,8,3.0,8
100.0,0.0,37.5,40,0,16,2.5,18
75.27,7.06,0.0,120,2,14,1.5,16
99.72,0.07,0.0,150,0,19,7.25,14
71.9,8.1,25.0,80,2,16,4.5,13
73.93,7.47,25.0,80,1,10,5.25,16
74.76,7.22,25.0,90,1,2,6.5,12
73.11,7.73,25.0,190,1,10,3.25,10
74.54,7.28,25.0,120,1,3,2.5,3
100.0,0.0,37.5,170,0,15,5.0,16
73.25,7.68,25.0,30,1,19,9.5,12
100.0,0.0,37.5,10,0,19,2.0,1
100.0,0.0,37.5,80,0,8,7.75,17
73.32,7.66,25.0,90,2,12,5.25,7
74.77,7.21,25.0,140,2,19,5.0,2
100.0,0.0,37.5,10,0,3,6.25,15
73.39,7.64,25.0,60,2,3,8.25,10
71.33,8.28,25.0,40,2,16,5.0,12
74.5,7.3,25.0,70,1,14,5.75,2
68.88,9.05,25.0,100,2,14,0.75,15
74.68,9.23,25.0,90,1,2,1.0,12
74.29,7.36,25.0,40,2,6,6.0,19
100.0,0.0,37.5,120,0,3,0.75,19
72.92,7.78,25.0,170,2,13,0.25,19
78.0,6.23,0.0,30,1,19,6.0,14
100.0,0.0,37.5,130,0,17,3.75,15
72.7,7.85,25.0,150,1,2,7.0,12
100.0,0.0,37.5,170,0,20,4.5,18
74.29,7.36,25.0,90,1,13,0.75,15
71.45,8.24,25.0,110,2,9,9.5,20
76.24,6.77,0.0,170,2,19,10.0,4
70.83,8.43,25.0,10,1,17,9.25,17
72.81,9.19,25.0,150,2,2,4.75,13
77.12,12.74,0.0,40,2,1,4.25,16
99.7,0.08,0.0,140,0,19,9.0,11
73.81,7.51,25.0,140,2,20,2.0,8
71.97,8.08,25.0,110,1,10,2.25,13
99.7,0.08,0.0,140,0,1,8.75,14
72.84,7.81,25.0,130,1,4,10.0,1
72.33,7.97,25.0,120,2,7,1.75,14
73.07,7.74,25.0,170,1,14,3.25,16
